Timestamp (ms)	Yaw (degree)	Pitch (degree)	Roll (degree)
3759.3603134155273	236.72	10.95	36.7
3770.3354358673096	236.63	11.08	36.59
3779.356002807617	236.55	11.22	36.48
3789.280652999878	236.47	11.34	36.37
3800.2514839172363	236.41	11.45	36.4
3810.2240562438965	236.33	11.57	36.36
3820.1990127563477	236.32	11.67	36.43
3831.169843673706	236.34	11.69	36.4
3841.144561767578	236.35	11.72	36.41
3851.11665725708	236.34	11.78	36.44
3860.0964546203613	236.23	11.8	36.45
3871.065855026245	236.07	11.82	36.52
3880.101203918457	235.9	11.8	36.56
3889.01424407959	235.72	11.74	36.59
3899.984359741211	235.5	11.65	36.43
3910.860776901245	235.32	11.54	36.25
3920.7515716552734	235.17	11.4	36.09
3930.724620819092	235.07	11.24	35.98
3940.697431564331	235.0	11.1	35.88
3951.669692993164	234.97	10.99	35.76
3960.7133865356445	234.95	10.89	35.69
3971.6153144836426	234.92	10.81	35.62
3979.682207107544	234.88	10.74	35.55
3990.5648231506348	234.82	10.69	35.52
4000.586748123169	234.74	10.66	35.49
4010.5109214782715	234.65	10.71	35.45
4020.4834938049316	234.58	10.81	35.41
4030.459403991699	234.71	10.82	35.42
4040.0376319885254	234.83	10.83	35.43
4050.403594970703	235.06	10.88	35.35
4060.4236125946045	235.34	10.98	35.28
4070.3518390655518	235.64	11.08	35.2
4080.3229808807373	235.94	11.12	35.27
4090.3725624084473	236.19	11.16	35.35
4100.300312042236	236.35	11.18	35.47
4109.789133071899	236.44	11.19	35.64
4120.760917663574	236.46	11.28	35.75
4129.737615585327	236.44	11.46	35.71
4139.709949493408	236.48	11.74	35.62
4150.744676589966	236.56	12.11	35.56
4160.65526008606	236.66	12.57	35.46
4171.626091003418	236.8	13.07	35.47
4180.605888366699	236.9	13.46	35.46
4190.579414367676	236.92	13.72	35.43
4200.548410415649	236.88	13.85	35.4
4210.063457489014	236.74	13.72	35.25
4220.036745071411	236.59	13.63	35.05
4230.074882507324	236.58	13.6	34.84
4238.985300064087	236.74	13.68	34.6
4249.958515167236	237.08	13.89	34.36
4260.930061340332	237.56	14.27	34.18
4270.958423614502	238.16	14.77	34.06
4280.874729156494	238.8	15.32	34.03
4290.848016738892	239.48	15.86	34.03
4299.904346466064	240.21	16.38	34.18
4309.997081756592	240.93	16.78	34.35
4321.96569442749	241.58	17.1	34.56
4329.9431800842285	242.13	17.42	34.72
4340.004920959473	242.51	17.75	34.9
4350.888729095459	242.71	18.09	35.09
4360.933780670166	242.68	18.4	35.27
4370.836496353149	242.38	18.61	35.44
4380.808353424072	241.82	18.7	35.58
4389.78385925293	241.0	18.64	35.68
4399.756669998169	240.2	18.59	35.79
4410.882472991943	239.44	18.52	35.73
4420.804500579834	238.86	18.46	35.67
4429.779529571533	238.47	18.42	35.6
4439.816951751709	238.3	18.38	35.53
4449.75733757019	238.33	18.36	35.46
4460.73842048645	238.53	18.34	35.42
4470.671892166138	238.86	18.33	35.4
4480.719089508057	239.25	18.32	35.42
4489.619970321655	239.68	18.31	35.49
4500.591278076172	240.11	18.32	35.68
4510.612726211548	240.5	18.38	35.97
4521.349191665649	240.82	18.47	36.27
4529.83021736145	241.05	18.55	36.58
4540.305376052856	241.19	18.61	36.89
4550.29821395874	241.25	18.68	37.2
4560.999155044556	241.18	18.82	37.48
4569.98085975647	241.1	18.98	37.73
4579.950571060181	240.93	19.09	37.93
4590.920686721802	240.72	19.11	38.09
4600.291013717651	240.44	19.06	38.21
4610.56661605835	240.03	18.98	38.31
4621.537685394287	239.46	18.9	38.43
4630.512237548828	238.7	18.84	38.54
4640.486240386963	237.79	18.78	38.64
4650.461196899414	236.78	18.73	38.72
4660.433053970337	235.73	18.7	38.81
4671.465158462524	234.66	18.67	38.74
4680.379390716553	233.66	18.6	38.64
4690.369606018066	232.75	18.47	38.57
